timestamp,action,model,object_id,reference_id,field,old_value,new_value,reason,metadata
2026-02-04T16:21:12.834658,ANOMALY_STATE_MISMATCH,Barcode,36625,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4752
2026-02-04T16:21:12.843559,ANOMALY_STATE_MISMATCH,Barcode,36624,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8384
2026-02-04T16:21:12.852422,ANOMALY_STATE_MISMATCH,Barcode,36623,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4131
2026-02-04T16:21:18.554261,ANOMALY_STATE_MISMATCH,Barcode,35969,NONE,tag,unknown,returned,State mismatch: Tag is unknown but last action was replacement_return,Last Log ID: 11414
2026-02-04T16:21:19.972199,ANOMALY_STATE_MISMATCH,Barcode,35785,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6808
2026-02-04T16:21:19.981202,ANOMALY_STATE_MISMATCH,Barcode,35784,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6807
2026-02-04T16:21:19.990188,ANOMALY_STATE_MISMATCH,Barcode,35783,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6806
2026-02-04T16:21:19.999329,ANOMALY_STATE_MISMATCH,Barcode,35782,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6805
2026-02-04T16:21:20.008853,ANOMALY_STATE_MISMATCH,Barcode,35781,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6804
2026-02-04T16:21:20.018311,ANOMALY_STATE_MISMATCH,Barcode,35780,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6803
2026-02-04T16:21:20.027750,ANOMALY_STATE_MISMATCH,Barcode,35779,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6802
2026-02-04T16:21:20.045707,ANOMALY_STATE_MISMATCH,Barcode,35777,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6799
2026-02-04T16:21:20.054920,ANOMALY_STATE_MISMATCH,Barcode,35776,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6800
2026-02-04T16:21:20.430222,ANOMALY_STATE_MISMATCH,Barcode,35734,NONE,tag,defective,returned,State mismatch: Tag is defective but last action was replacement_return,Last Log ID: 11670
2026-02-04T16:21:21.056738,ANOMALY_STATE_MISMATCH,Barcode,35664,NONE,tag,sold,returned,State mismatch: Tag is sold but last action was replacement_return,Last Log ID: 11670
2026-02-04T16:21:21.250582,ANOMALY_STATE_MISMATCH,Barcode,35642,NONE,tag,sold,returned,State mismatch: Tag is sold but last action was replacement_return,Last Log ID: 12169
2026-02-04T16:21:21.294558,ANOMALY_STATE_MISMATCH,Barcode,35637,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7792
2026-02-04T16:21:24.117029,ANOMALY_STATE_MISMATCH,Barcode,35294,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10868
2026-02-04T16:21:24.439300,ANOMALY_STATE_MISMATCH,Barcode,35256,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3054
2026-02-04T16:21:24.603017,ANOMALY_STATE_MISMATCH,Barcode,35237,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7941
2026-02-04T16:21:24.620396,ANOMALY_STATE_MISMATCH,Barcode,35235,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4745
2026-02-04T16:21:24.681095,ANOMALY_STATE_MISMATCH,Barcode,35228,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6361
2026-02-04T16:21:24.961137,ANOMALY_STATE_MISMATCH,Barcode,35195,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3355
2026-02-04T16:21:24.969858,ANOMALY_STATE_MISMATCH,Barcode,35194,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4533
2026-02-04T16:21:24.978944,ANOMALY_STATE_MISMATCH,Barcode,35193,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3353
2026-02-04T16:21:24.987843,ANOMALY_STATE_MISMATCH,Barcode,35192,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3354
2026-02-04T16:21:24.996735,ANOMALY_STATE_MISMATCH,Barcode,35191,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3590
2026-02-04T16:21:25.011121,ANOMALY_STATE_MISMATCH,Barcode,35190,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6358
2026-02-04T16:21:25.028658,ANOMALY_STATE_MISMATCH,Barcode,35188,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11255
2026-02-04T16:21:25.046419,ANOMALY_STATE_MISMATCH,Barcode,35186,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 2475
2026-02-04T16:21:25.055527,ANOMALY_STATE_MISMATCH,Barcode,35185,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11254
2026-02-04T16:21:25.064363,ANOMALY_STATE_MISMATCH,Barcode,35184,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 2476
2026-02-04T16:21:25.081600,ANOMALY_STATE_MISMATCH,Barcode,35182,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 2477
2026-02-04T16:21:25.124781,ANOMALY_STATE_MISMATCH,Barcode,35177,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5704
2026-02-04T16:21:25.141998,ANOMALY_STATE_MISMATCH,Barcode,35175,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4585
2026-02-04T16:21:25.150853,ANOMALY_STATE_MISMATCH,Barcode,35174,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4584
2026-02-04T16:21:25.236269,ANOMALY_STATE_MISMATCH,Barcode,35164,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6547
2026-02-04T16:21:25.330578,ANOMALY_STATE_MISMATCH,Barcode,35153,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6360
2026-02-04T16:21:25.372784,ANOMALY_STATE_MISMATCH,Barcode,35148,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6635
2026-02-04T16:21:25.390054,ANOMALY_STATE_MISMATCH,Barcode,35146,NONE,tag,new,returned,State mismatch: Tag is new but last action was replacement_return,Last Log ID: 11414
2026-02-04T16:21:25.398906,ANOMALY_STATE_MISMATCH,Barcode,35145,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6359
2026-02-04T16:21:25.407726,ANOMALY_STATE_MISMATCH,Barcode,35144,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3589
2026-02-04T16:21:25.416447,ANOMALY_STATE_MISMATCH,Barcode,35143,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3587
2026-02-04T16:21:25.425363,ANOMALY_STATE_MISMATCH,Barcode,35142,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3588
2026-02-04T16:21:25.434064,ANOMALY_STATE_MISMATCH,Barcode,35141,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3591
2026-02-04T16:21:25.442891,ANOMALY_STATE_MISMATCH,Barcode,35140,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3355
2026-02-04T16:21:25.451540,ANOMALY_STATE_MISMATCH,Barcode,35139,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4533
2026-02-04T16:21:25.460249,ANOMALY_STATE_MISMATCH,Barcode,35138,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3353
2026-02-04T16:21:25.468970,ANOMALY_STATE_MISMATCH,Barcode,35137,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3354
2026-02-04T16:21:25.477679,ANOMALY_STATE_MISMATCH,Barcode,35136,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3590
2026-02-04T16:21:25.486485,ANOMALY_STATE_MISMATCH,Barcode,35135,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6358
2026-02-04T16:21:25.495230,ANOMALY_STATE_MISMATCH,Barcode,35134,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6356
2026-02-04T16:21:25.503920,ANOMALY_STATE_MISMATCH,Barcode,35133,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11255
2026-02-04T16:21:25.512574,ANOMALY_STATE_MISMATCH,Barcode,35132,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 2462
2026-02-04T16:21:25.521217,ANOMALY_STATE_MISMATCH,Barcode,35131,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 2475
2026-02-04T16:21:25.529894,ANOMALY_STATE_MISMATCH,Barcode,35130,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11254
2026-02-04T16:21:25.538859,ANOMALY_STATE_MISMATCH,Barcode,35129,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11904
2026-02-04T16:21:25.547590,ANOMALY_STATE_MISMATCH,Barcode,35128,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11905
2026-02-04T16:21:25.556256,ANOMALY_STATE_MISMATCH,Barcode,35127,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6429
2026-02-04T16:21:25.590641,ANOMALY_STATE_MISMATCH,Barcode,35123,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6584
2026-02-04T16:21:25.600286,ANOMALY_STATE_MISMATCH,Barcode,35122,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5704
2026-02-04T16:21:25.609491,ANOMALY_STATE_MISMATCH,Barcode,35121,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11027
2026-02-04T16:21:25.620207,ANOMALY_STATE_MISMATCH,Barcode,35120,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5331
2026-02-04T16:21:25.633402,ANOMALY_STATE_MISMATCH,Barcode,35119,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10868
2026-02-04T16:21:26.288986,ANOMALY_STATE_MISMATCH,Barcode,35048,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4073
2026-02-04T16:21:26.315049,ANOMALY_STATE_MISMATCH,Barcode,35045,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7961
2026-02-04T16:21:26.358297,ANOMALY_STATE_MISMATCH,Barcode,35040,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5779
2026-02-04T16:21:26.367077,ANOMALY_STATE_MISMATCH,Barcode,35039,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5778
2026-02-04T16:21:27.918915,ANOMALY_STATE_MISMATCH,Barcode,34865,NONE,tag,in-cart,sold,State mismatch: Tag is in-cart but last action was invoice_create,Last Log ID: 12596
2026-02-04T16:21:28.088307,ANOMALY_STATE_MISMATCH,Barcode,34846,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11363
2026-02-04T16:21:28.106224,ANOMALY_STATE_MISMATCH,Barcode,34844,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11024
2026-02-04T16:21:28.132380,ANOMALY_STATE_MISMATCH,Barcode,34841,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11013
2026-02-04T16:21:28.780210,ANOMALY_STATE_MISMATCH,Barcode,34768,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5461
2026-02-04T16:21:28.789343,ANOMALY_STATE_MISMATCH,Barcode,34767,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5462
2026-02-04T16:21:28.798744,ANOMALY_STATE_MISMATCH,Barcode,34766,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5463
2026-02-04T16:21:28.807762,ANOMALY_STATE_MISMATCH,Barcode,34765,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5464
2026-02-04T16:21:28.816764,ANOMALY_STATE_MISMATCH,Barcode,34764,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5470
2026-02-04T16:21:28.825620,ANOMALY_STATE_MISMATCH,Barcode,34763,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5465
2026-02-04T16:21:28.834576,ANOMALY_STATE_MISMATCH,Barcode,34762,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5467
2026-02-04T16:21:28.843510,ANOMALY_STATE_MISMATCH,Barcode,34761,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5468
2026-02-04T16:21:28.852433,ANOMALY_STATE_MISMATCH,Barcode,34760,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5466
2026-02-04T16:21:28.861415,ANOMALY_STATE_MISMATCH,Barcode,34759,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5469
2026-02-04T16:21:29.108619,ANOMALY_STATE_MISMATCH,Barcode,34731,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5424
2026-02-04T16:21:29.222872,ANOMALY_STATE_MISMATCH,Barcode,34718,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3163
2026-02-04T16:21:29.231884,ANOMALY_STATE_MISMATCH,Barcode,34717,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3162
2026-02-04T16:21:29.240847,ANOMALY_STATE_MISMATCH,Barcode,34716,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3161
2026-02-04T16:21:29.249796,ANOMALY_STATE_MISMATCH,Barcode,34715,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3165
2026-02-04T16:21:29.258936,ANOMALY_STATE_MISMATCH,Barcode,34714,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3164
2026-02-04T16:21:29.267916,ANOMALY_STATE_MISMATCH,Barcode,34713,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3108
2026-02-04T16:21:29.276815,ANOMALY_STATE_MISMATCH,Barcode,34712,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3536
2026-02-04T16:21:29.285774,ANOMALY_STATE_MISMATCH,Barcode,34711,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3469
2026-02-04T16:21:29.294872,ANOMALY_STATE_MISMATCH,Barcode,34710,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3467
2026-02-04T16:21:29.303851,ANOMALY_STATE_MISMATCH,Barcode,34709,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3468
2026-02-04T16:21:29.739711,ANOMALY_STATE_MISMATCH,Barcode,34659,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8629
2026-02-04T16:21:29.748748,ANOMALY_STATE_MISMATCH,Barcode,34658,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8892
2026-02-04T16:21:29.757580,ANOMALY_STATE_MISMATCH,Barcode,34657,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11201
2026-02-04T16:21:31.036226,ANOMALY_STATE_MISMATCH,Barcode,34514,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5186
2026-02-04T16:21:31.045274,ANOMALY_STATE_MISMATCH,Barcode,34513,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5185
2026-02-04T16:21:31.054542,ANOMALY_STATE_MISMATCH,Barcode,34512,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5184
2026-02-04T16:21:31.063665,ANOMALY_STATE_MISMATCH,Barcode,34511,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5191
2026-02-04T16:21:31.072798,ANOMALY_STATE_MISMATCH,Barcode,34510,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5190
2026-02-04T16:21:31.081729,ANOMALY_STATE_MISMATCH,Barcode,34509,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5189
2026-02-04T16:21:31.090877,ANOMALY_STATE_MISMATCH,Barcode,34508,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5188
2026-02-04T16:21:31.099791,ANOMALY_STATE_MISMATCH,Barcode,34507,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9024
2026-02-04T16:21:31.108708,ANOMALY_STATE_MISMATCH,Barcode,34506,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9023
2026-02-04T16:21:31.117536,ANOMALY_STATE_MISMATCH,Barcode,34505,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9022
2026-02-04T16:21:31.126613,ANOMALY_STATE_MISMATCH,Barcode,34504,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11210
2026-02-04T16:21:31.135506,ANOMALY_STATE_MISMATCH,Barcode,34503,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11372
2026-02-04T16:21:31.144358,ANOMALY_STATE_MISMATCH,Barcode,34502,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9029
2026-02-04T16:21:31.395077,ANOMALY_STATE_MISMATCH,Barcode,34474,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9004
2026-02-04T16:21:31.403956,ANOMALY_STATE_MISMATCH,Barcode,34473,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8956
2026-02-04T16:21:31.412960,ANOMALY_STATE_MISMATCH,Barcode,34472,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11352
2026-02-04T16:21:31.422143,ANOMALY_STATE_MISMATCH,Barcode,34471,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11353
2026-02-04T16:21:31.431229,ANOMALY_STATE_MISMATCH,Barcode,34470,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6549
2026-02-04T16:21:31.442890,ANOMALY_STATE_MISMATCH,Barcode,34469,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5922
2026-02-04T16:21:31.464137,ANOMALY_STATE_MISMATCH,Barcode,34467,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12560
2026-02-04T16:21:31.490836,ANOMALY_STATE_MISMATCH,Barcode,34464,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9461
2026-02-04T16:21:31.499754,ANOMALY_STATE_MISMATCH,Barcode,34463,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11099
2026-02-04T16:21:31.508859,ANOMALY_STATE_MISMATCH,Barcode,34462,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10732
2026-02-04T16:21:31.517833,ANOMALY_STATE_MISMATCH,Barcode,34461,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8934
2026-02-04T16:21:31.526843,ANOMALY_STATE_MISMATCH,Barcode,34460,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11129
2026-02-04T16:21:31.588131,ANOMALY_STATE_MISMATCH,Barcode,34453,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5773
2026-02-04T16:21:31.658531,ANOMALY_STATE_MISMATCH,Barcode,34445,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11896
2026-02-04T16:21:31.684910,ANOMALY_STATE_MISMATCH,Barcode,34442,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9045
2026-02-04T16:21:31.693980,ANOMALY_STATE_MISMATCH,Barcode,34441,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9044
2026-02-04T16:21:31.703248,ANOMALY_STATE_MISMATCH,Barcode,34440,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9043
2026-02-04T16:21:31.721634,ANOMALY_STATE_MISMATCH,Barcode,34438,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11101
2026-02-04T16:21:31.730749,ANOMALY_STATE_MISMATCH,Barcode,34437,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3623
2026-02-04T16:21:31.739618,ANOMALY_STATE_MISMATCH,Barcode,34436,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12402
2026-02-04T16:21:31.748604,ANOMALY_STATE_MISMATCH,Barcode,34435,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12566
2026-02-04T16:21:31.757471,ANOMALY_STATE_MISMATCH,Barcode,34434,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12385
2026-02-04T16:21:31.766532,ANOMALY_STATE_MISMATCH,Barcode,34433,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12384
2026-02-04T16:21:31.775518,ANOMALY_STATE_MISMATCH,Barcode,34432,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11178
2026-02-04T16:21:31.784441,ANOMALY_STATE_MISMATCH,Barcode,34431,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12596
2026-02-04T16:21:31.793462,ANOMALY_STATE_MISMATCH,Barcode,34430,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11505
2026-02-04T16:21:31.802475,ANOMALY_STATE_MISMATCH,Barcode,34429,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11316
2026-02-04T16:21:31.811414,ANOMALY_STATE_MISMATCH,Barcode,34428,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12383
2026-02-04T16:21:31.820342,ANOMALY_STATE_MISMATCH,Barcode,34427,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12382
2026-02-04T16:21:31.829386,ANOMALY_STATE_MISMATCH,Barcode,34426,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12381
2026-02-04T16:21:31.838309,ANOMALY_STATE_MISMATCH,Barcode,34425,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6643
2026-02-04T16:21:33.319449,ANOMALY_STATE_MISMATCH,Barcode,34254,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9480
2026-02-04T16:21:33.439911,ANOMALY_STATE_MISMATCH,Barcode,34240,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9483
2026-02-04T16:21:33.457145,ANOMALY_STATE_MISMATCH,Barcode,34238,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3568
2026-02-04T16:21:33.491809,ANOMALY_STATE_MISMATCH,Barcode,34234,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9482
2026-02-04T16:21:33.534981,ANOMALY_STATE_MISMATCH,Barcode,34229,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10858
2026-02-04T16:21:33.543705,ANOMALY_STATE_MISMATCH,Barcode,34228,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9484
2026-02-04T16:21:33.552475,ANOMALY_STATE_MISMATCH,Barcode,34227,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9481
2026-02-04T16:21:37.430562,ANOMALY_STATE_MISMATCH,Barcode,33783,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12072
2026-02-04T16:21:37.440441,ANOMALY_STATE_MISMATCH,Barcode,33782,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12071
2026-02-04T16:21:37.449847,ANOMALY_STATE_MISMATCH,Barcode,33781,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11132
2026-02-04T16:21:37.459693,ANOMALY_STATE_MISMATCH,Barcode,33780,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11302
2026-02-04T16:21:37.468878,ANOMALY_STATE_MISMATCH,Barcode,33779,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6723
2026-02-04T16:21:37.478099,ANOMALY_STATE_MISMATCH,Barcode,33778,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8908
2026-02-04T16:21:37.487608,ANOMALY_STATE_MISMATCH,Barcode,33777,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8909
2026-02-04T16:21:37.496826,ANOMALY_STATE_MISMATCH,Barcode,33776,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11859
2026-02-04T16:21:37.506187,ANOMALY_STATE_MISMATCH,Barcode,33775,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11858
2026-02-04T16:21:37.515500,ANOMALY_STATE_MISMATCH,Barcode,33774,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8914
2026-02-04T16:21:43.589348,ANOMALY_STATE_MISMATCH,Barcode,33089,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3663
2026-02-04T16:21:43.606746,ANOMALY_STATE_MISMATCH,Barcode,33087,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4956
2026-02-04T16:21:43.615490,ANOMALY_STATE_MISMATCH,Barcode,33086,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 1606
2026-02-04T16:21:43.726626,ANOMALY_STATE_MISMATCH,Barcode,33073,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5388
2026-02-04T16:21:43.735453,ANOMALY_STATE_MISMATCH,Barcode,33072,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 3664
